"","State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"11686","Texas","Potter","48","375",2016-01-12,20,"Good","SO2","48-375-1025",2
"11687","Texas","Potter","48","375",2016-01-13,14,"Good","PM2.5","48-375-0320",2
"11688","Texas","Potter","48","375",2016-01-14,10,"Good","PM2.5","48-375-0320",2
"11689","Texas","Potter","48","375",2016-01-15,13,"Good","PM2.5","48-375-0320",2
"11690","Texas","Potter","48","375",2016-01-16,18,"Good","PM2.5","48-375-0320",2
"11691","Texas","Potter","48","375",2016-01-17,26,"Good","SO2","48-375-1025",2
"11692","Texas","Potter","48","375",2016-01-18,25,"Good","PM2.5","48-375-0320",2
"11693","Texas","Potter","48","375",2016-01-19,13,"Good","PM2.5","48-375-0320",2
"11694","Texas","Potter","48","375",2016-01-20,11,"Good","PM2.5","48-375-0320",2
"11695","Texas","Potter","48","375",2016-01-21,12,"Good","PM2.5","48-375-0320",2
"11696","Texas","Potter","48","375",2016-01-22,10,"Good","PM2.5","48-375-0320",2
"11697","Texas","Potter","48","375",2016-01-23,11,"Good","PM2.5","48-375-0320",2
"11698","Texas","Potter","48","375",2016-01-24,10,"Good","PM2.5","48-375-0320",2
"11699","Texas","Potter","48","375",2016-01-25,15,"Good","PM2.5","48-375-0320",2
"11700","Texas","Potter","48","375",2016-01-26,13,"Good","PM2.5","48-375-0320",2
"11701","Texas","Potter","48","375",2016-01-27,12,"Good","PM2.5","48-375-0320",2
"11702","Texas","Potter","48","375",2016-01-28,0,"Good","SO2","48-375-1025",1
"11703","Texas","Potter","48","375",2016-01-29,15,"Good","PM2.5","48-375-0320",2
"11704","Texas","Potter","48","375",2016-01-30,13,"Good","PM2.5","48-375-0320",2
"11705","Texas","Potter","48","375",2016-01-31,15,"Good","PM2.5","48-375-0320",2
"11706","Texas","Potter","48","375",2016-02-01,10,"Good","PM2.5","48-375-0320",2
"11707","Texas","Potter","48","375",2016-02-02,13,"Good","PM2.5","48-375-0320",2
"11708","Texas","Potter","48","375",2016-02-03,0,"Good","SO2","48-375-1025",1
"11709","Texas","Potter","48","375",2016-02-04,0,"Good","SO2","48-375-1025",1
"11710","Texas","Potter","48","375",2016-02-05,10,"Good","PM2.5","48-375-0320",2
"11711","Texas","Potter","48","375",2016-02-06,11,"Good","PM2.5","48-375-0320",2
"11712","Texas","Potter","48","375",2016-02-07,11,"Good","PM2.5","48-375-0320",2
"11713","Texas","Potter","48","375",2016-02-08,9,"Good","PM2.5","48-375-0320",2
"11714","Texas","Potter","48","375",2016-02-09,10,"Good","PM2.5","48-375-0320",2
"11715","Texas","Potter","48","375",2016-02-10,12,"Good","PM2.5","48-375-0320",2
"11716","Texas","Potter","48","375",2016-02-11,16,"Good","PM2.5","48-375-0320",2
"11717","Texas","Potter","48","375",2016-02-12,17,"Good","PM2.5","48-375-0320",2
"11718","Texas","Potter","48","375",2016-02-13,25,"Good","PM2.5","48-375-0320",2
"11719","Texas","Potter","48","375",2016-02-14,15,"Good","PM2.5","48-375-0320",2
"11720","Texas","Potter","48","375",2016-02-15,13,"Good","PM2.5","48-375-0320",2
"11721","Texas","Potter","48","375",2016-02-16,12,"Good","PM2.5","48-375-0320",2
"11722","Texas","Potter","48","375",2016-02-17,16,"Good","PM2.5","48-375-0320",2
"11723","Texas","Potter","48","375",2016-02-18,35,"Good","PM2.5","48-375-0320",2
"11724","Texas","Potter","48","375",2016-02-19,18,"Good","PM2.5","48-375-0320",2
"11725","Texas","Potter","48","375",2016-02-20,12,"Good","PM2.5","48-375-0320",2
"11726","Texas","Potter","48","375",2016-02-21,14,"Good","PM2.5","48-375-0320",2
"11727","Texas","Potter","48","375",2016-02-22,9,"Good","PM2.5","48-375-0320",2
"11728","Texas","Potter","48","375",2016-02-23,13,"Good","PM2.5","48-375-0320",2
"11729","Texas","Potter","48","375",2016-02-24,0,"Good","SO2","48-375-1025",1
"11730","Texas","Potter","48","375",2016-02-25,14,"Good","PM2.5","48-375-0320",2
"11731","Texas","Potter","48","375",2016-02-26,17,"Good","PM2.5","48-375-0320",2
"11732","Texas","Potter","48","375",2016-02-27,14,"Good","PM2.5","48-375-0320",2
"11733","Texas","Potter","48","375",2016-02-28,18,"Good","PM2.5","48-375-0320",2
"11734","Texas","Potter","48","375",2016-02-29,14,"Good","PM2.5","48-375-0320",2
"11735","Texas","Potter","48","375",2016-03-01,14,"Good","PM2.5","48-375-0320",2
"11736","Texas","Potter","48","375",2016-03-02,20,"Good","PM2.5","48-375-0320",2
"11737","Texas","Potter","48","375",2016-03-03,17,"Good","PM2.5","48-375-0320",2
"11738","Texas","Potter","48","375",2016-03-04,18,"Good","PM2.5","48-375-0320",2
"11739","Texas","Potter","48","375",2016-03-05,21,"Good","PM2.5","48-375-0320",2
"11740","Texas","Potter","48","375",2016-03-06,28,"Good","PM2.5","48-375-0320",2
"11741","Texas","Potter","48","375",2016-03-07,27,"Good","PM2.5","48-375-0320",2
"11742","Texas","Potter","48","375",2016-03-08,17,"Good","PM2.5","48-375-0320",2
"11743","Texas","Potter","48","375",2016-03-09,23,"Good","PM2.5","48-375-0320",2
"11744","Texas","Potter","48","375",2016-03-10,22,"Good","PM2.5","48-375-0320",2
"11745","Texas","Potter","48","375",2016-03-11,19,"Good","PM2.5","48-375-0320",2
"11746","Texas","Potter","48","375",2016-03-12,14,"Good","PM2.5","48-375-0320",2
"11747","Texas","Potter","48","375",2016-03-13,19,"Good","PM2.5","48-375-0320",2
"11748","Texas","Potter","48","375",2016-03-14,14,"Good","PM2.5","48-375-0320",2
"11749","Texas","Potter","48","375",2016-03-15,16,"Good","PM2.5","48-375-0320",2
"11750","Texas","Potter","48","375",2016-03-16,16,"Good","PM2.5","48-375-0320",2
"11751","Texas","Potter","48","375",2016-03-17,26,"Good","PM2.5","48-375-0320",2
"11752","Texas","Potter","48","375",2016-03-18,28,"Good","PM2.5","48-375-0320",2
"11753","Texas","Potter","48","375",2016-03-19,12,"Good","PM2.5","48-375-0320",2
"11754","Texas","Potter","48","375",2016-03-20,14,"Good","PM2.5","48-375-0320",2
"11755","Texas","Potter","48","375",2016-03-21,20,"Good","PM2.5","48-375-0320",2
"11756","Texas","Potter","48","375",2016-03-22,23,"Good","PM2.5","48-375-0320",2
"11757","Texas","Potter","48","375",2016-03-23,33,"Good","PM2.5","48-375-0320",2
"11758","Texas","Potter","48","375",2016-03-24,12,"Good","PM2.5","48-375-0320",2
"11759","Texas","Potter","48","375",2016-03-25,15,"Good","PM2.5","48-375-0320",2
"11760","Texas","Potter","48","375",2016-03-26,17,"Good","PM2.5","48-375-0320",2
"11761","Texas","Potter","48","375",2016-03-27,11,"Good","PM2.5","48-375-0320",2
"11762","Texas","Potter","48","375",2016-03-28,21,"Good","PM2.5","48-375-0320",2
"11763","Texas","Potter","48","375",2016-03-29,37,"Good","PM2.5","48-375-0320",2
"11764","Texas","Potter","48","375",2016-03-30,22,"Good","PM2.5","48-375-0320",2
"11765","Texas","Potter","48","375",2016-03-31,25,"Good","PM2.5","48-375-0320",2
"11766","Texas","Potter","48","375",2016-04-01,15,"Good","PM2.5","48-375-0320",2
"11767","Texas","Potter","48","375",2016-04-02,13,"Good","PM2.5","48-375-0320",2
"11768","Texas","Potter","48","375",2016-04-03,14,"Good","PM2.5","48-375-0320",2
"11769","Texas","Potter","48","375",2016-04-04,20,"Good","PM2.5","48-375-0320",2
"11770","Texas","Potter","48","375",2016-04-05,43,"Good","PM2.5","48-375-0320",2
"11771","Texas","Potter","48","375",2016-04-06,18,"Good","PM2.5","48-375-0320",2
"11772","Texas","Potter","48","375",2016-04-07,22,"Good","PM2.5","48-375-0320",2
"11773","Texas","Potter","48","375",2016-04-08,22,"Good","PM2.5","48-375-0320",2
"11774","Texas","Potter","48","375",2016-04-09,25,"Good","PM2.5","48-375-0320",2
"11775","Texas","Potter","48","375",2016-04-10,23,"Good","PM2.5","48-375-0320",2
"11776","Texas","Potter","48","375",2016-04-11,22,"Good","PM2.5","48-375-0320",2
"11777","Texas","Potter","48","375",2016-04-12,18,"Good","PM2.5","48-375-0320",2
"11778","Texas","Potter","48","375",2016-04-13,15,"Good","PM2.5","48-375-0320",2
"11779","Texas","Potter","48","375",2016-04-14,19,"Good","PM2.5","48-375-0320",2
"11780","Texas","Potter","48","375",2016-04-15,28,"Good","PM2.5","48-375-0320",2
"11781","Texas","Potter","48","375",2016-04-16,25,"Good","PM2.5","48-375-0320",2
"11782","Texas","Potter","48","375",2016-04-17,11,"Good","PM2.5","48-375-0320",2
"11783","Texas","Potter","48","375",2016-04-18,10,"Good","PM2.5","48-375-0320",2
"11784","Texas","Potter","48","375",2016-04-19,15,"Good","PM2.5","48-375-0320",2
"11785","Texas","Potter","48","375",2016-04-20,25,"Good","PM2.5","48-375-0320",2
"11786","Texas","Potter","48","375",2016-04-21,14,"Good","PM2.5","48-375-0320",2
"11787","Texas","Potter","48","375",2016-04-22,18,"Good","PM2.5","48-375-0320",2
"11788","Texas","Potter","48","375",2016-04-23,23,"Good","PM2.5","48-375-0320",2
"11789","Texas","Potter","48","375",2016-04-24,20,"Good","PM2.5","48-375-0320",2
"11790","Texas","Potter","48","375",2016-04-25,18,"Good","PM2.5","48-375-0320",2
"11791","Texas","Potter","48","375",2016-04-26,33,"Good","PM2.5","48-375-0320",2
"11792","Texas","Potter","48","375",2016-04-27,17,"Good","PM2.5","48-375-0320",2
"11793","Texas","Potter","48","375",2016-04-28,28,"Good","PM2.5","48-375-0320",2
"11794","Texas","Potter","48","375",2016-04-29,12,"Good","PM2.5","48-375-0320",2
"11795","Texas","Potter","48","375",2016-04-30,9,"Good","PM2.5","48-375-0320",2
"11796","Texas","Potter","48","375",2016-05-01,11,"Good","PM2.5","48-375-0320",2
"11797","Texas","Potter","48","375",2016-05-02,13,"Good","PM2.5","48-375-0320",2
"11798","Texas","Potter","48","375",2016-05-03,18,"Good","PM2.5","48-375-0320",2
"11799","Texas","Potter","48","375",2016-05-04,18,"Good","PM2.5","48-375-0320",2
"11800","Texas","Potter","48","375",2016-05-05,22,"Good","PM2.5","48-375-0320",2
"11801","Texas","Potter","48","375",2016-05-06,23,"Good","PM2.5","48-375-0320",2
"11802","Texas","Potter","48","375",2016-05-07,24,"Good","PM2.5","48-375-0320",2
"11803","Texas","Potter","48","375",2016-05-08,25,"Good","PM2.5","48-375-0320",2
"11804","Texas","Potter","48","375",2016-05-09,16,"Good","PM2.5","48-375-0320",2
"11805","Texas","Potter","48","375",2016-05-10,22,"Good","PM2.5","48-375-0320",2
"11806","Texas","Potter","48","375",2016-05-11,27,"Good","PM2.5","48-375-0320",2
"11807","Texas","Potter","48","375",2016-05-12,12,"Good","PM2.5","48-375-0320",2
"11808","Texas","Potter","48","375",2016-05-13,28,"Good","PM2.5","48-375-0320",2
"11809","Texas","Potter","48","375",2016-05-14,15,"Good","PM2.5","48-375-0320",2
"11810","Texas","Potter","48","375",2016-05-15,19,"Good","PM2.5","48-375-0320",2
"11811","Texas","Potter","48","375",2016-05-16,19,"Good","PM2.5","48-375-0320",2
"11812","Texas","Potter","48","375",2016-05-17,9,"Good","PM2.5","48-375-0320",2
"11813","Texas","Potter","48","375",2016-05-18,17,"Good","PM2.5","48-375-0320",2
"11814","Texas","Potter","48","375",2016-05-19,11,"Good","PM2.5","48-375-0320",2
"11815","Texas","Potter","48","375",2016-05-20,28,"Good","PM2.5","48-375-0320",2
"11816","Texas","Potter","48","375",2016-05-21,34,"Good","PM2.5","48-375-0320",2
"11817","Texas","Potter","48","375",2016-05-22,46,"Good","PM2.5","48-375-0320",2
"11818","Texas","Potter","48","375",2016-05-23,40,"Good","PM2.5","48-375-0320",2
"11819","Texas","Potter","48","375",2016-05-24,38,"Good","PM2.5","48-375-0320",2
"11820","Texas","Potter","48","375",2016-05-25,24,"Good","PM2.5","48-375-0320",2
"11821","Texas","Potter","48","375",2016-05-26,30,"Good","PM2.5","48-375-0320",2
"11822","Texas","Potter","48","375",2016-05-27,22,"Good","PM2.5","48-375-0320",2
"11823","Texas","Potter","48","375",2016-05-28,24,"Good","SO2","48-375-1025",2
"11824","Texas","Potter","48","375",2016-05-29,30,"Good","PM2.5","48-375-0320",2
"11825","Texas","Potter","48","375",2016-05-30,28,"Good","PM2.5","48-375-0320",2
"11826","Texas","Potter","48","375",2016-05-31,17,"Good","PM2.5","48-375-0320",2
"11827","Texas","Potter","48","375",2016-06-01,21,"Good","PM2.5","48-375-0320",2
"11828","Texas","Potter","48","375",2016-06-02,17,"Good","PM2.5","48-375-0320",2
"11829","Texas","Potter","48","375",2016-06-03,37,"Good","SO2","48-375-1025",2
"11830","Texas","Potter","48","375",2016-06-04,20,"Good","PM2.5","48-375-0320",2
"11831","Texas","Potter","48","375",2016-06-05,22,"Good","PM2.5","48-375-0320",2
"11832","Texas","Potter","48","375",2016-06-06,22,"Good","PM2.5","48-375-0320",2
"11833","Texas","Potter","48","375",2016-06-07,23,"Good","PM2.5","48-375-0320",2
"11834","Texas","Potter","48","375",2016-06-08,28,"Good","PM2.5","48-375-0320",2
"11835","Texas","Potter","48","375",2016-06-09,37,"Good","PM2.5","48-375-0320",2
"11836","Texas","Potter","48","375",2016-06-10,30,"Good","PM2.5","48-375-0320",2
"11837","Texas","Potter","48","375",2016-06-11,35,"Good","PM2.5","48-375-0320",2
"11838","Texas","Potter","48","375",2016-06-12,30,"Good","PM2.5","48-375-0320",2
"11839","Texas","Potter","48","375",2016-06-13,36,"Good","PM2.5","48-375-0320",2
"11840","Texas","Potter","48","375",2016-06-14,36,"Good","PM2.5","48-375-0320",2
"11841","Texas","Potter","48","375",2016-06-15,35,"Good","PM2.5","48-375-0320",2
"11842","Texas","Potter","48","375",2016-06-16,36,"Good","PM2.5","48-375-0320",2
"11843","Texas","Potter","48","375",2016-06-17,38,"Good","PM2.5","48-375-0320",2
"11844","Texas","Potter","48","375",2016-06-18,48,"Good","PM2.5","48-375-0320",2
"11845","Texas","Potter","48","375",2016-06-19,30,"Good","PM2.5","48-375-0320",2
"11846","Texas","Potter","48","375",2016-06-20,22,"Good","PM2.5","48-375-0320",2
"11847","Texas","Potter","48","375",2016-06-21,28,"Good","PM2.5","48-375-0320",2
"11848","Texas","Potter","48","375",2016-06-22,39,"Good","PM2.5","48-375-0320",2
"11849","Texas","Potter","48","375",2016-06-23,36,"Good","PM2.5","48-375-0320",2
"11850","Texas","Potter","48","375",2016-06-24,26,"Good","PM2.5","48-375-0320",2
"11851","Texas","Potter","48","375",2016-06-25,31,"Good","PM2.5","48-375-0320",2
"11852","Texas","Potter","48","375",2016-06-26,28,"Good","PM2.5","48-375-0320",2
"11853","Texas","Potter","48","375",2016-06-27,23,"Good","PM2.5","48-375-0320",2
"11854","Texas","Potter","48","375",2016-06-28,20,"Good","PM2.5","48-375-0320",2
"11855","Texas","Potter","48","375",2016-06-29,23,"Good","PM2.5","48-375-0320",2
"11856","Texas","Potter","48","375",2016-06-30,25,"Good","PM2.5","48-375-0320",2
"11857","Texas","Potter","48","375",2016-07-01,29,"Good","PM2.5","48-375-0320",2
"11858","Texas","Potter","48","375",2016-07-02,30,"Good","PM2.5","48-375-0320",2
"11859","Texas","Potter","48","375",2016-07-03,21,"Good","PM2.5","48-375-0320",2
"11860","Texas","Potter","48","375",2016-07-04,25,"Good","PM2.5","48-375-0320",2
"11861","Texas","Potter","48","375",2016-07-05,29,"Good","PM2.5","48-375-0320",2
"11862","Texas","Potter","48","375",2016-07-06,34,"Good","PM2.5","48-375-0320",2
"11863","Texas","Potter","48","375",2016-07-07,26,"Good","PM2.5","48-375-0320",2
"11864","Texas","Potter","48","375",2016-07-08,30,"Good","PM2.5","48-375-0320",2
"11865","Texas","Potter","48","375",2016-07-09,30,"Good","PM2.5","48-375-0320",2
"11866","Texas","Potter","48","375",2016-07-10,40,"Good","PM2.5","48-375-0320",2
"11867","Texas","Potter","48","375",2016-07-11,38,"Good","PM2.5","48-375-0320",2
"11868","Texas","Potter","48","375",2016-07-12,52,"Moderate","PM2.5","48-375-0320",2
"11869","Texas","Potter","48","375",2016-07-13,45,"Good","PM2.5","48-375-0320",2
"11870","Texas","Potter","48","375",2016-07-14,52,"Moderate","PM2.5","48-375-0320",2
"11871","Texas","Potter","48","375",2016-07-15,23,"Good","PM2.5","48-375-0320",2
"11872","Texas","Potter","48","375",2016-07-16,49,"Good","PM2.5","48-375-0320",2
"11873","Texas","Potter","48","375",2016-07-17,37,"Good","PM2.5","48-375-0320",2
"11874","Texas","Potter","48","375",2016-07-18,26,"Good","PM2.5","48-375-0320",2
"11875","Texas","Potter","48","375",2016-07-19,24,"Good","PM2.5","48-375-0320",2
"11876","Texas","Potter","48","375",2016-07-20,19,"Good","PM2.5","48-375-0320",2
"11877","Texas","Potter","48","375",2016-07-21,18,"Good","PM2.5","48-375-0320",2
"11878","Texas","Potter","48","375",2016-07-22,22,"Good","PM2.5","48-375-0320",2
"11879","Texas","Potter","48","375",2016-07-23,21,"Good","PM2.5","48-375-0320",2
"11880","Texas","Potter","48","375",2016-07-24,26,"Good","PM2.5","48-375-0320",2
"11881","Texas","Potter","48","375",2016-07-25,25,"Good","PM2.5","48-375-0320",2
"11882","Texas","Potter","48","375",2016-07-26,1,"Good","SO2","48-375-1025",1
"11883","Texas","Potter","48","375",2016-07-27,31,"Good","PM2.5","48-375-0320",2
"11884","Texas","Potter","48","375",2016-07-28,25,"Good","PM2.5","48-375-0320",2
"11885","Texas","Potter","48","375",2016-07-29,35,"Good","PM2.5","48-375-0320",2
"11886","Texas","Potter","48","375",2016-07-30,24,"Good","PM2.5","48-375-0320",2
"11887","Texas","Potter","48","375",2016-07-31,26,"Good","PM2.5","48-375-0320",2
"11888","Texas","Potter","48","375",2016-08-01,29,"Good","PM2.5","48-375-0320",2
"11889","Texas","Potter","48","375",2016-08-02,39,"Good","PM2.5","48-375-0320",2
"11890","Texas","Potter","48","375",2016-08-03,28,"Good","PM2.5","48-375-0320",2
"11891","Texas","Potter","48","375",2016-08-04,33,"Good","PM2.5","48-375-0320",2
"11892","Texas","Potter","48","375",2016-08-05,29,"Good","PM2.5","48-375-0320",2
"11893","Texas","Potter","48","375",2016-08-06,22,"Good","PM2.5","48-375-0320",2
"11894","Texas","Potter","48","375",2016-08-07,29,"Good","PM2.5","48-375-0320",2
"11895","Texas","Potter","48","375",2016-08-08,28,"Good","PM2.5","48-375-0320",2
"11896","Texas","Potter","48","375",2016-08-09,21,"Good","PM2.5","48-375-0320",2
"11897","Texas","Potter","48","375",2016-08-10,26,"Good","PM2.5","48-375-0320",2
"11898","Texas","Potter","48","375",2016-08-11,25,"Good","PM2.5","48-375-0320",2
"11899","Texas","Potter","48","375",2016-08-12,17,"Good","PM2.5","48-375-0320",2
"11900","Texas","Potter","48","375",2016-08-13,21,"Good","PM2.5","48-375-0320",2
"11901","Texas","Potter","48","375",2016-08-14,16,"Good","PM2.5","48-375-0320",2
"11902","Texas","Potter","48","375",2016-08-15,20,"Good","PM2.5","48-375-0320",2
"11903","Texas","Potter","48","375",2016-08-16,21,"Good","PM2.5","48-375-0320",2
"11904","Texas","Potter","48","375",2016-08-17,21,"Good","PM2.5","48-375-0320",2
"11905","Texas","Potter","48","375",2016-08-18,20,"Good","PM2.5","48-375-0320",2
"11906","Texas","Potter","48","375",2016-08-19,24,"Good","PM2.5","48-375-0320",2
"11907","Texas","Potter","48","375",2016-08-20,22,"Good","PM2.5","48-375-0320",2
"11908","Texas","Potter","48","375",2016-08-21,28,"Good","PM2.5","48-375-0320",2
"11909","Texas","Potter","48","375",2016-08-22,24,"Good","PM2.5","48-375-0320",2
"11910","Texas","Potter","48","375",2016-08-23,28,"Good","PM2.5","48-375-0320",2
"11911","Texas","Potter","48","375",2016-08-24,20,"Good","PM2.5","48-375-0320",2
"11912","Texas","Potter","48","375",2016-08-25,32,"Good","PM2.5","48-375-0320",2
"11913","Texas","Potter","48","375",2016-08-26,22,"Good","PM2.5","48-375-0320",2
"11914","Texas","Potter","48","375",2016-08-27,26,"Good","PM2.5","48-375-0320",2
"11915","Texas","Potter","48","375",2016-08-28,22,"Good","PM2.5","48-375-0320",2
"11916","Texas","Potter","48","375",2016-08-29,22,"Good","PM2.5","48-375-0320",2
"11917","Texas","Potter","48","375",2016-08-30,18,"Good","PM2.5","48-375-0320",2
"11918","Texas","Potter","48","375",2016-08-31,20,"Good","PM2.5","48-375-0320",2
"11919","Texas","Potter","48","375",2016-09-01,22,"Good","PM2.5","48-375-0320",2
"11920","Texas","Potter","48","375",2016-09-02,18,"Good","PM2.5","48-375-0320",2
"11921","Texas","Potter","48","375",2016-09-03,29,"Good","PM2.5","48-375-0320",2
"11922","Texas","Potter","48","375",2016-09-04,50,"Good","PM2.5","48-375-0320",2
"11923","Texas","Potter","48","375",2016-09-05,24,"Good","PM2.5","48-375-0320",2
"11924","Texas","Potter","48","375",2016-09-06,26,"Good","PM2.5","48-375-0320",2
"11925","Texas","Potter","48","375",2016-09-07,23,"Good","PM2.5","48-375-0320",2
"11926","Texas","Potter","48","375",2016-09-08,13,"Good","PM2.5","48-375-0320",2
"11927","Texas","Potter","48","375",2016-09-09,20,"Good","PM2.5","48-375-0320",2
"11928","Texas","Potter","48","375",2016-09-10,14,"Good","SO2","48-375-1025",2
"11929","Texas","Potter","48","375",2016-09-11,24,"Good","PM2.5","48-375-0320",2
"11930","Texas","Potter","48","375",2016-09-12,27,"Good","PM2.5","48-375-0320",2
"11931","Texas","Potter","48","375",2016-09-13,29,"Good","PM2.5","48-375-0320",2
"11932","Texas","Potter","48","375",2016-09-14,21,"Good","PM2.5","48-375-0320",2
"11933","Texas","Potter","48","375",2016-09-15,20,"Good","PM2.5","48-375-0320",2
"11934","Texas","Potter","48","375",2016-09-16,18,"Good","PM2.5","48-375-0320",2
"11935","Texas","Potter","48","375",2016-09-17,38,"Good","PM2.5","48-375-0320",2
"11936","Texas","Potter","48","375",2016-09-18,25,"Good","PM2.5","48-375-0320",2
"11937","Texas","Potter","48","375",2016-09-19,25,"Good","PM2.5","48-375-0320",2
"11938","Texas","Potter","48","375",2016-09-20,29,"Good","PM2.5","48-375-0320",2
"11939","Texas","Potter","48","375",2016-09-21,23,"Good","PM2.5","48-375-0320",2
"11940","Texas","Potter","48","375",2016-09-22,33,"Good","PM2.5","48-375-0320",2
"11941","Texas","Potter","48","375",2016-09-23,32,"Good","PM2.5","48-375-0320",2
"11942","Texas","Potter","48","375",2016-09-24,24,"Good","PM2.5","48-375-0320",2
"11943","Texas","Potter","48","375",2016-09-25,23,"Good","PM2.5","48-375-0320",2
"11944","Texas","Potter","48","375",2016-09-26,12,"Good","PM2.5","48-375-0320",2
"11945","Texas","Potter","48","375",2016-09-27,19,"Good","PM2.5","48-375-0320",2
"11946","Texas","Potter","48","375",2016-09-28,20,"Good","PM2.5","48-375-0320",2
"11947","Texas","Potter","48","375",2016-09-29,15,"Good","PM2.5","48-375-0320",2
"11948","Texas","Potter","48","375",2016-09-30,18,"Good","PM2.5","48-375-0320",2
"11949","Texas","Potter","48","375",2016-10-01,25,"Good","PM2.5","48-375-0320",2
"11950","Texas","Potter","48","375",2016-10-02,30,"Good","PM2.5","48-375-0320",2
"11951","Texas","Potter","48","375",2016-10-03,28,"Good","PM2.5","48-375-0320",2
"11952","Texas","Potter","48","375",2016-10-04,14,"Good","PM2.5","48-375-0320",2
"11953","Texas","Potter","48","375",2016-10-05,20,"Good","PM2.5","48-375-0320",2
"11954","Texas","Potter","48","375",2016-10-06,25,"Good","PM2.5","48-375-0320",2
"11955","Texas","Potter","48","375",2016-10-07,14,"Good","PM2.5","48-375-0320",2
"11956","Texas","Potter","48","375",2016-10-08,23,"Good","PM2.5","48-375-0320",2
"11957","Texas","Potter","48","375",2016-10-09,24,"Good","PM2.5","48-375-0320",2
"11958","Texas","Potter","48","375",2016-10-10,21,"Good","PM2.5","48-375-0320",2
"11959","Texas","Potter","48","375",2016-10-11,21,"Good","PM2.5","48-375-0320",2
"11960","Texas","Potter","48","375",2016-10-12,18,"Good","PM2.5","48-375-0320",2
"11961","Texas","Potter","48","375",2016-10-13,30,"Good","PM2.5","48-375-0320",2
"11962","Texas","Potter","48","375",2016-10-14,38,"Good","PM2.5","48-375-0320",2
"11963","Texas","Potter","48","375",2016-10-15,18,"Good","PM2.5","48-375-0320",2
"11964","Texas","Potter","48","375",2016-10-16,15,"Good","PM2.5","48-375-0320",2
"11965","Texas","Potter","48","375",2016-10-17,18,"Good","PM2.5","48-375-0320",2
"11966","Texas","Potter","48","375",2016-10-18,17,"Good","PM2.5","48-375-0320",2
"11967","Texas","Potter","48","375",2016-10-19,25,"Good","PM2.5","48-375-0320",2
"11968","Texas","Potter","48","375",2016-10-20,14,"Good","PM2.5","48-375-0320",2
"11969","Texas","Potter","48","375",2016-10-21,21,"Good","PM2.5","48-375-0320",2
"11970","Texas","Potter","48","375",2016-10-22,24,"Good","PM2.5","48-375-0320",2
"11971","Texas","Potter","48","375",2016-10-23,27,"Good","PM2.5","48-375-0320",2
"11972","Texas","Potter","48","375",2016-10-24,33,"Good","PM2.5","48-375-0320",2
"11973","Texas","Potter","48","375",2016-10-25,33,"Good","PM2.5","48-375-0320",2
"11974","Texas","Potter","48","375",2016-10-26,15,"Good","PM2.5","48-375-0320",2
"11975","Texas","Potter","48","375",2016-10-27,24,"Good","PM2.5","48-375-0320",2
"11976","Texas","Potter","48","375",2016-10-28,26,"Good","PM2.5","48-375-0320",2
"11977","Texas","Potter","48","375",2016-10-29,25,"Good","PM2.5","48-375-0320",2
"11978","Texas","Potter","48","375",2016-10-30,38,"Good","PM2.5","48-375-0320",2
"11979","Texas","Potter","48","375",2016-10-31,20,"Good","PM2.5","48-375-0320",2
"11980","Texas","Potter","48","375",2016-11-01,23,"Good","PM2.5","48-375-0320",2
"11981","Texas","Potter","48","375",2016-11-02,30,"Good","PM2.5","48-375-0320",2
"11982","Texas","Potter","48","375",2016-11-03,24,"Good","PM2.5","48-375-0320",2
"11983","Texas","Potter","48","375",2016-11-04,19,"Good","PM2.5","48-375-0320",2
"11984","Texas","Potter","48","375",2016-11-05,26,"Good","PM2.5","48-375-0320",2
"11985","Texas","Potter","48","375",2016-11-06,13,"Good","PM2.5","48-375-0320",2
"11986","Texas","Potter","48","375",2016-11-07,23,"Good","PM2.5","48-375-0320",2
"11987","Texas","Potter","48","375",2016-11-08,10,"Good","PM2.5","48-375-0320",2
"11988","Texas","Potter","48","375",2016-11-09,18,"Good","PM2.5","48-375-0320",2
"11989","Texas","Potter","48","375",2016-11-10,16,"Good","PM2.5","48-375-0320",2
"11990","Texas","Potter","48","375",2016-11-11,18,"Good","PM2.5","48-375-0320",2
"11991","Texas","Potter","48","375",2016-11-12,15,"Good","PM2.5","48-375-0320",2
"11992","Texas","Potter","48","375",2016-11-13,23,"Good","PM2.5","48-375-0320",2
"11993","Texas","Potter","48","375",2016-11-14,18,"Good","PM2.5","48-375-0320",2
"11994","Texas","Potter","48","375",2016-11-15,16,"Good","PM2.5","48-375-0320",2
"11995","Texas","Potter","48","375",2016-11-16,16,"Good","PM2.5","48-375-0320",2
"11996","Texas","Potter","48","375",2016-11-17,19,"Good","PM2.5","48-375-0320",2
"11997","Texas","Potter","48","375",2016-11-18,17,"Good","PM2.5","48-375-0320",2
"11998","Texas","Potter","48","375",2016-11-19,12,"Good","PM2.5","48-375-0320",2
"11999","Texas","Potter","48","375",2016-11-20,18,"Good","PM2.5","48-375-0320",2
"12000","Texas","Potter","48","375",2016-11-21,23,"Good","PM2.5","48-375-0320",2
"12001","Texas","Potter","48","375",2016-11-22,12,"Good","PM2.5","48-375-0320",2
"12002","Texas","Potter","48","375",2016-11-23,11,"Good","PM2.5","48-375-0320",2
